 -.4079999924E+02 0.2635822864E-09 0.1525525172E-08 0.1548128764E-08
 -.4060000181E+02 0.2332873720E-09 0.2089925517E-08 0.2102905529E-08
 -.4039999843E+02 0.1459888218E-09 0.2846792906E-08 0.2850533737E-08
 -.4020000100E+02 -.3350956398E-10 0.3855742899E-08 0.3855888509E-08
 -.3999999762E+02 -.3568707653E-09 0.5192655149E-08 0.5204903864E-08
 -.3980000019E+02 -.8987728124E-09 0.6953298940E-08 0.7011145321E-08
 -.3960000277E+02 -.1765740398E-08 0.9257455196E-08 0.9424346973E-08
 -.3939999938E+02 -.3107958695E-08 0.1225346354E-07 0.1264147048E-07
 -.3920000196E+02 -.5134951486E-08 0.1612303732E-07 0.1692099462E-07
 -.3899999857E+02 -.8136228064E-08 0.2108606298E-07 0.2260133312E-07
 -.3880000114E+02 -.1250826709E-07 0.2740491219E-07 0.3012450759E-07
 -.3859999776E+02 -.1878952019E-07 0.3538754622E-07 0.4006650093E-07
 -.3840000033E+02 -.2770547771E-07 0.4538832997E-07 0.5317606597E-07
 -.3820000291E+02 -.4022625886E-07 0.5780501013E-07 0.7042422238E-07
 -.3799999952E+02 -.5763964593E-07 0.7306966474E-07 0.9306720523E-07
 -.3780000210E+02 -.8164299191E-07 0.9163060875E-07 0.1227263076E-06
 -.3759999871E+02 -.1144579741E-06 0.1139211690E-06 0.1614888868E-06
 -.3740000129E+02 -.1589726874E-06 0.1403098340E-06 0.2120357632E-06
 -.3719999790E+02 -.2189161227E-06 0.1710245750E-06 0.2778015011E-06
 -.3700000048E+02 -.2990704636E-06 0.2060418854E-06 0.3631754407E-06
 -.3679999709E+02 -.4055269986E-06 0.2449284366E-06 0.4737531906E-06
 -.3659999967E+02 -.5459914078E-06 0.2866198315E-06 0.6166502617E-06
 -.3640000224E+02 -.7301440057E-06 0.3291170002E-06 0.8008921706E-06
 -.3619999886E+02 -.9700595500E-06 0.3690758411E-06 0.1037898120E-05
 -.3600000143E+02 -.1280689769E-05 0.4012600656E-06 0.1342078956E-05
 -.3579999804E+02 -.1680409359E-05 0.4178205469E-06 0.1731574319E-05
 -.3560000062E+02 -.2191622081E-05 0.4073566671E-06 0.2229158316E-05
 -.3539999723E+02 -.2841418742E-05 0.3537066383E-06 0.2863349237E-05
 -.3519999981E+02 -.3662270637E-05 0.2344038737E-06 0.3669764488E-05
 -.3500000238E+02 -.4692732985E-05 0.1872613224E-07 0.4692770348E-05
 -.3479999900E+02 -.5978118719E-05 -.3347472803E-06 0.5987483541E-05
 -.3460000157E+02 -.7571086800E-05 -.8811663659E-06 0.7622191909E-05
 -.3439999819E+02 -.9532068572E-05 -.1693137059E-05 0.9681272869E-05
 -.3420000076E+02 -.1192942742E-04 -.2865261837E-05 0.1226869854E-04
 -.3399999738E+02 -.1483921805E-04 -.4519621807E-05 0.1551223303E-04
 -.3379999995E+02 -.1834436929E-04 -.6812333344E-05 0.1956843811E-04
 -.3360000253E+02 -.2253307377E-04 -.9941315354E-05 0.2462862490E-04
 -.3339999914E+02 -.2749610968E-04 -.1415539786E-04 0.3092590074E-04
 -.3320000172E+02 -.3332276265E-04 -.1976489110E-04 0.3874348243E-04
 -.3299999833E+02 -.4009495035E-04 -.2715371346E-04 0.4842446900E-04
 -.3280000091E+02 -.4787906892E-04 -.3679313622E-04 0.6038327677E-04
 -.3259999752E+02 -.5671501389E-04 -.4925715824E-04 0.7511897522E-04
 -.3240000010E+02 -.6660172722E-04 -.6523944174E-04 0.9323076116E-04
 -.3220000267E+02 -.7747855786E-04 -.8557165954E-04 0.1154358516E-03
 -.3199999928E+02 -.8920161925E-04 -.1112429663E-03 0.1425900643E-03
